PMID,Sentence,Found Terms,Classification
39129960,Gastric Adenocarcinoma Masquerading as Cannabis Hyperemesis Syndrome.,Adenocarcinoma,LABEL_0
39129960,Gastric Adenocarcinoma Masquerading as Cannabis Hyperemesis Syndrome.,Syndrome,LABEL_0
39129951,A Rare Afferent Loop Syndrome Case in Adulthood Following Liver Transplantation in Neonatal Hemochromatosis.,Syndrome,LABEL_0
39129951,A Rare Afferent Loop Syndrome Case in Adulthood Following Liver Transplantation in Neonatal Hemochromatosis.,Afferent Loop Syndrome,LABEL_0
39129951,"Afferent loop syndrome, sometimes referred to as afferent limb syndrome, is an infrequent mechanical complication frequently observed following foregut surgeries involving the connection of the stomach or esophagus to the jejunum.",Afferent Loop Syndrome,LABEL_1
39129951,"Afferent loop syndrome, sometimes referred to as afferent limb syndrome, is an infrequent mechanical complication frequently observed following foregut surgeries involving the connection of the stomach or esophagus to the jejunum.",Afferent Loop Syndrome,LABEL_1
39128089,"Although the role of these devices in prostate biopsies is not completely clear, the robot-assisted transperineal prostate biopsy technique is an efective and safe procedure, with high rates of csPCa detection and acceptable rates of complications, especially in terms of urosepsis.",Biopsy,LABEL_0
39128089,"Although the role of these devices in prostate biopsies is not completely clear, the robot-assisted transperineal prostate biopsy technique is an efective and safe procedure, with high rates of csPCa detection and acceptable rates of complications, especially in terms of urosepsis.",Biopsy,LABEL_0
39128060,"In parallel with these developments, the importance of EUS in the diagnosis, treatment, and management of chronic liver diseases has increased considerably.",Liver Diseases,LABEL_1
39128060,"In parallel with these developments, the importance of EUS in the diagnosis, treatment, and management of chronic liver diseases has increased considerably.",Liver Diseases,LABEL_0
39128060,"In parallel with these developments, the importance of EUS in the diagnosis, treatment, and management of chronic liver diseases has increased considerably.",Diagnosis,LABEL_0
39128060,"Endoscopic ultrasound-based advanced applications such as EUSguided liver biopsy (LB), EUS-guided ascites assessment, the use of EUS in the evaluation of focal lesions of the liver, and EUS portal pressure gradient (EUS-PPG) measurements are becoming increasingly common and important.",Ascites,LABEL_1
39128053,"Factors such as early age of onset, dysfunction in the brain reward system, poor physical health, sleep disturbance, comorbid psychiatric disorders, severity of ASUD, craving, low self-efcacy, negative life events, and low socioeconomic status have been consistently shown to increase the relapse rate of ASUD.",Craving,LABEL_0
39128053,"Psychotherapeutic approaches, including motivational interviewing, cognitive behavioral therapy, 12-step programs and contingency management have been demonstrated to be efective.",Cognitive Behavioral Therapy,LABEL_0
39128053,"Psychotherapeutic approaches, including motivational interviewing, cognitive behavioral therapy, 12-step programs and contingency management have been demonstrated to be efective.",Cognitive Behavioral Therapy,LABEL_1
39128053,"Psychotherapeutic approaches, including motivational interviewing, cognitive behavioral therapy, 12-step programs and contingency management have been demonstrated to be efective.",Cognitive Behavioral Therapy,LABEL_0
39128053,"Psychotherapeutic approaches, including motivational interviewing, cognitive behavioral therapy, 12-step programs and contingency management have been demonstrated to be efective.",Motivational Interviewing,LABEL_1
39128052,"Leptospirosis, a zoonosis, is characterized by a wide range of clinical and laboratory findings, varying from self-limiting infection to potentially fatal disease.",Leptospirosis,LABEL_1
39128052,"Leptospirosis-related clinical manifestations, except for Weil's disease, may often be overlooked due to their nonspecificity in children.",Disease,LABEL_0
39128052,"Leptospirosis-related clinical manifestations, except for Weil's disease, may often be overlooked due to their nonspecificity in children.",Weil Disease,LABEL_0
39128052,"Additionally, many health-care professionals lack awareness of leptospirosis.",Awareness,LABEL_0
39128052,This paper presents a case of leptospirosis that was initially misdiagnosed as staphylococcal toxic shock syndrome.,Shock,LABEL_1
39128048,Increasing the availability of Turkish sleep tools for children and adult will improve the chance of intervention by increasing the identification of sleep disorders.,Adult Children,LABEL_0
39128045,"Bariatric surgery, which has become widespread in recent years, stands out as a method for providing permanent weight loss in obesity treatment.",Weight Loss,LABEL_0
39128045,It is considered the most efective treatment method for addressing diseases such as hypertension and diabetes accompanying obesity.,Obesity,LABEL_0
39128045,It is considered the most efective treatment method for addressing diseases such as hypertension and diabetes accompanying obesity.,Hypertension,LABEL_0
39128045,It is considered the most efective treatment method for addressing diseases such as hypertension and diabetes accompanying obesity.,Hypertension,LABEL_0
39128045,"Early postoperative complications include bleeding, atelectasis, venous thromboembolism, anastomotic leakage, and rhabdomyolysis.",Postoperative Complications,LABEL_0
39128045,"Early postoperative complications include bleeding, atelectasis, venous thromboembolism, anastomotic leakage, and rhabdomyolysis.",Postoperative Complications,LABEL_0
39128045,"On the other side, late postoperative complications include dumping syndrome, marginal ulcers, and nutritional and vitamin deficiencies.",Postoperative Complications,LABEL_0
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Dental Caries,LABEL_1
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Disease,LABEL_1
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Chronic Disease,LABEL_0
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Chronic Disease,LABEL_1
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Dental Caries,LABEL_1
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Disease,LABEL_1
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Chronic Disease,LABEL_0
39128033,"Dental caries is a prevalent chronic disease on a global scale, afecting individuals at some point in their lives.",Chronic Disease,LABEL_1
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Fasciitis,LABEL_0
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Cavernous Sinus Thrombosis,LABEL_1
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Cavernous Sinus Thrombosis,LABEL_0
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Thrombosis,LABEL_0
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Mediastinitis,LABEL_0
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Fasciitis,LABEL_0
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Necrotizing,LABEL_0
39128033,"These complications include necrotizing fasciitis, cerebral abscess, orbital cellulitis, descending necrotizing mediastinitis, sepsis, and cavernous sinus thrombosis.",Necrotizing,LABEL_0
39128029,Psychiatric Disorders During Pregnancy and Postpartum Period: A Guide For Perinatal Interview.,Pregnancy,LABEL_0
39128029,Psychiatric Disorders During Pregnancy and Postpartum Period: A Guide For Perinatal Interview.,Pregnancy,LABEL_0
39128029,Psychiatric Disorders During Pregnancy and Postpartum Period: A Guide For Perinatal Interview.,Postpartum Period,LABEL_0
39128029,Psychiatric Disorders During Pregnancy and Postpartum Period: A Guide For Perinatal Interview.,Postpartum Period,LABEL_0
39128029,Psychiatric Disorders During Pregnancy and Postpartum Period: A Guide For Perinatal Interview.,Postpartum Period,LABEL_1
39128029,"Many diagnoses, including depressive disorders, anxiety disorders, bipolar disorder, and psychotic disorders, appear in these periods.",Anxiety Disorders,LABEL_0
39128029,"Many diagnoses, including depressive disorders, anxiety disorders, bipolar disorder, and psychotic disorders, appear in these periods.",Psychotic Disorders,LABEL_0
39128029,"Many diagnoses, including depressive disorders, anxiety disorders, bipolar disorder, and psychotic disorders, appear in these periods.",Psychotic Disorders,LABEL_1
