cui,term,semantic_type
C0005858,Bloodshot eye,T184
C0005858,Bloodshot eye,T184
C0005858,Bloodshot eye,T184
C0005858,eye bloodshot,T184
C0005858,bloodshot eye,T184
C0005858,Bloodshot eyes,T184
C0005858,Bloodshot eyes,T184
C0005858,Bloodshot eyes,T184
C0005858,eyes bloodshot,T184
C0005858,bloodshot eyes,T184
C0005858,bloodshot eyes,T184
C0005858,bloodshot eyes,T184
C0005858,Eye blood shot,T184
C0005858,blood shot eye,T184
C0005858,eye blood shot,T184
C0005858,EYE BLOOD SHOT,T184
C0005858,blood eyes shot,T184
C0005858,blood shot eyes,T184
C0005858,bloodshot eyes (symptom),T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,Blushing,T184
C0005874,blushing,T184
C0005874,blushing,T184
C0005874,blushing,T184
C0005874,Blush,T184
C0005874,Blush,T184
C0005874,Blush,T184
C0005874,Blushings,T184
C0005874,Blushes,T184
C0005874,Blushes,T184
C0005874,blush,T184
C0005874,flushes,T184
C0005874,Face goes red,T184
C0005874,"Blushing, function (observable entity)",T184
C0005874,"Blushing, function",T184
C0005904,Body Temperature Changes,T184
C0005904,Body Temperature Changes,T184
C0005904,body changes temperature,T184
C0005904,body temperature changes,T184
C0005904,Body temperature changes,T184
C0005904,Body Temperature Change,T184
C0005904,"Change, Body Temperature",T184
C0005904,"Temperature Change, Body",T184
C0005904,body change temperature,T184
C0005904,body changes temperatures,T184
C0005904,"Changes, Body Temperature",T184
C0005904,"Temperature Changes, Body",T184
C0005904,BODY TEMPERATURE DEREGULATION,T184
C0005904,Alteration in body temperature,T184
C0005904,Body temperature altered,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,Cachexia,T184
C0006625,CACHEXIA,T184
C0006625,CACHEXIA,T184
C0006625,CACHEXIA,T184
C0006625,CACHEXIA,T184
C0006625,CACHEXIA,T184
C0006625,cachexia,T184
C0006625,cachexia,T184
C0006625,cachexia,T184
C0006625,cachexia,T184
C0006625,cachexia,T184
C0006625,cachexia,T184
C0006625,cachexia,T184
C0006625,"Cachexia, NOS",T184
C0006625,General body deterioration,T184
C0006625,General body deterioration,T184
C0006625,General body deterioration,T184
C0006625,Wasting syndrome,T184
C0006625,Cachectic,T184
C0006625,Cachectic,T184
C0006625,CACHECTIC,T184
C0006625,cachectic,T184
C0006625,cachectic,T184
C0006625,Wasting,T184
C0006625,cachexia (weight loss),T184
C0006625,Cachexia (finding),T184
C0006625,cachectic (physical finding),T184
C0007270,Carotene pigmentation,T184
C0007859,Neck Pain,T184
C0007859,Neck Pain,T184
C0007859,Neck Pain,T184
C0007859,PAIN NECK,T184
C0007859,Pain neck,T184
C0007859,Pain;neck,T184
C0007859,pain; neck,T184
C0007859,NECK PAIN,T184
C0007859,NECK PAIN,T184
C0007859,NECK PAIN,T184
C0007859,NECK PAIN,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,Neck pain,T184
C0007859,neck pain,T184
C0007859,neck pain,T184
C0007859,neck pain,T184
C0007859,neck pain,T184
C0007859,neck; pain,T184
C0007859,Neck Pains,T184
C0007859,"Pains, Neck",T184
C0007859,pain in neck,T184
C0007859,Pain in neck,T184
C0007859,Pain In Neck,T184
C0007859,"Pain, Neck",T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,Cervicalgia,T184
C0007859,cervicalgia,T184
C0007859,cervicalgia,T184
C0007859,cervicalgia,T184
C0007859,cervicalgia,T184
C0007859,Cervical Pain,T184
C0007859,CERVICAL PAIN,T184
C0007859,CERVICAL PAIN,T184
C0007859,Cervical pain,T184
C0007859,Cervical pain,T184
C0007859,Cervical pain,T184
C0007859,cervical pain,T184
C0007859,Cervical Pains,T184
C0007859,"Pains, Cervical",T184
C0007859,"Pain, Cervical",T184
C0007859,Cervicodynia,T184
C0007859,Cervicodynia,T184
C0007859,Cervicodynia,T184
C0007859,cervicodynia,T184
C0007859,Painful neck,T184
C0007859,Painful neck,T184
C0007859,painful neck,T184
C0007859,Neck Ache,T184
C0007859,Neck ache,T184
C0007859,Neck ache,T184
C0007859,neck ache,T184
C0007859,"Aches, Neck",T184
C0007859,Neck Aches,T184
C0007859,neck aches,T184
C0007859,"Ache, Neck",T184
C0007859,Neckache,T184
C0007859,neckache,T184
C0007859,Neckaches,T184
C0007859,Nonspecific pain in the neck region,T184
C0007859,Nonspecific pain in the neck region,T184
C0007859,Cervicalgias,T184
C0007859,Cervicodynias,T184
C0007859,Nuchalgia,T184
C0007859,Neck pain (finding),T184
C0007859,cervicalgia (diagnosis),T184
C0007859,neck pain (symptom),T184
C0007939,Syphilitic chancre,T184
C0007939,Syphilitic chancre,T184
C0007939,Syphilitic chancre,T184
C0007939,Syphilitic chancre,T184
C0007939,Syphilitic chancre,T184
C0007939,Syphilitic chancre,T184
C0007939,"Chancre, syphilitic",T184
C0007939,chancre syphilitic,T184
C0007939,chancre; syphilitic,T184
C0007939,Syphilitic chancre NOS,T184
C0007939,Chancre,T184
C0007939,CHANCRE,T184
C0007939,chancre,T184
C0007939,chancres,T184
C0007939,syphilis primary,T184
C0007939,primary syphilis,T184
C0007939,Primary syphilis - chancre,T184
C0007939,syphilis chancre,T184
C0007939,SYPHILIS CHANCRE,T184
C0007939,Chancre caused by Treponema pallidum,T184
C0007939,Chancre caused by Treponema pallidum (disorder),T184
C0007939,Syphilitic chancre (diagnosis),T184
C0007940,Sporotrichotic chancre,T184
C0007940,Sporotrichotic chancre,T184
C0007940,Sporotrichotic chancre,T184
C0007940,"Chancre, sporotrichotic",T184
C0007940,Sporotrichositic chancre,T184
C0007940,Sporotrichositic chancre,T184
C0007940,sporotrichosis chancre,T184
C0007940,Sporotrichotic chancre (diagnosis),T184
C0007940,Sporotrichotic chancre (disorder),T184
C0007942,Trypanosomal chancre,T184
C0007942,Trypanosomal chancre,T184
C0007942,"Chancre, trypanosomal",T184
C0007942,"Trypanosomal chancre, NOS",T184
C0007942,Trypanosomal chancre (diagnosis),T184
C0007942,Trypanosomal chancre (disorder),T184
C0007943,Tuberculous chancre,T184
C0007943,Tuberculous chancre,T184
C0007943,Tuberculous chancre,T184
C0007943,Tuberculous chancre,T184
C0007943,"Chancre, tuberculous",T184
C0007943,tuberculosis cutaneous chancre,T184
C0007943,Tuberculous chancre (diagnosis),T184
C0007943,Tuberculous chancre (disorder),T184
C0008031,Chest Pain,T184
C0008031,Chest Pain,T184
C0008031,Chest Pain,T184
C0008031,Chest Pain,T184
C0008031,Chest Pain,T184
C0008031,Chest Pain,T184
C0008031,PAIN CHEST,T184
C0008031,Pain chest,T184
C0008031,Pain;chest,T184
C0008031,pain; chest,T184
C0008031,CHEST PAIN,T184
C0008031,CHEST PAIN,T184
C0008031,CHEST PAIN,T184
C0008031,CHEST PAIN,T184
C0008031,CHEST PAIN,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,Chest pain,T184
C0008031,chest pain,T184
C0008031,chest pain,T184
C0008031,chest pain,T184
C0008031,chest pain,T184
C0008031,chest pain,T184
C0008031,chest; pain,T184
C0008031,Chest Pains,T184
C0008031,"Chest pain, NOS",T184
C0008031,"Pains, Chest",T184
C0008031,Chest pain nos,T184
C0008031,Pain in chest,T184
C0008031,Pain in chest,T184
C0008031,"Pain, Chest",T184
C0008031,"Pain, Chest",T184
C0008031,Unspecified chest pain,T184
C0008031,"Chest pain, unspecified",T184
C0008031,"Chest pain, unspecified",T184
C0008031,"Chest pain, unspecified",T184
C0008031,"Chest pain, unspecified",T184
C0008031,Thoracic pain,T184
C0008031,Thoracic pain,T184
C0008031,Thoracic pain,T184
C0008031,pain thoracic,T184
C0008031,THORACIC PAIN,T184
C0008031,thoracic pain,T184
C0008031,Thorax painful,T184
C0008031,reported chest pain,T184
C0008031,chest pain or discomfort reported as pain (symptom),T184
C0008031,Thorax pain,T184
C0008031,pain; thorax,T184
C0008031,thorax pain,T184
C0008031,thorax; pain,T184
C0008031,Nonspecific chest pain,T184
C0008031,Nonspecific chest pain,T184
C0008031,Nonspecific chest pain,T184
C0008031,Nonspecific chest pain,T184
C0008031,Stethalgia,T184
C0008031,Chest pain (finding),T184
C0008031,Thoracalgia,T184
C0008031,chest pain or discomfort,T184
C0008031,chest pain (diagnosis),T184
C0008031,chest pain or discomfort (symptom),T184
C0008031,chest pain or discomfort reported as pain,T184
C0008033,Pleuritic pain,T184
C0008033,Pleuritic pain,T184
C0008033,Pleuritic pain,T184
C0008033,Pleuritic pain,T184
C0008033,Pleuritic pain,T184
C0008033,Pleuritic pain,T184
C0008033,Pleuritic pain,T184
C0008033,"Pain, pleuritic",T184
C0008033,PLEURITIC PAIN,T184
C0008033,PLEURITIC PAIN,T184
C0008033,Pleuritic Pain,T184
C0008033,pleuritic pain,T184
C0008033,Pleuritic chest pain,T184
C0008033,Pleuritic chest pain,T184
C0008033,Pleuritic chest pain,T184
C0008033,"Chest pain, pleuritic",T184
C0008033,"CHEST PAIN, PLEURITIC",T184
C0008033,PLEURITIC CHEST PAIN,T184
C0008033,pleuritic chest pain,T184
C0008033,pleuritic chest pain,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,Pleurodynia,T184
C0008033,PLEURODYNIA,T184
C0008033,PLEURODYNIA,T184
C0008033,pleurodynia,T184
C0008033,pleurodynia,T184
C0008033,pleurodynia,T184
C0008033,Pleurodynia NOS,T184
C0008033,Pleural pain,T184
C0008033,Pleural pain,T184
C0008033,Pleural pain,T184
C0008033,PAIN PLEURAL,T184
C0008033,Pain pleural,T184
C0008033,PLEURAL PAIN,T184
C0008033,PLEURAL PAIN,T184
C0008033,pleural pain,T184
C0008033,Pleuralgia,T184
C0008033,Pleuralgia,T184
C0008033,pleuralgia,T184
C0008033,Painful breathing -pleurodynia,T184
C0008033,Painful breathing -pleurodynia,T184
C0008033,Pleuritic pain (finding),T184
C0008033,pleura; pain,T184
C0008033,pain; pleura,T184
C0008035,Chest wall pain,T184
C0008035,Chest wall pain,T184
C0008035,Chest wall pain,T184
C0008035,Chest wall pain,T184
C0008035,chest pain wall,T184
C0008035,pain chest wall,T184
C0008035,wall chest pain,T184
C0008035,CHEST WALL PAIN,T184
C0008035,CHEST WALL PAIN,T184
C0008035,chest wall pain,T184
C0008035,chest pains wall,T184
C0008035,Chest wall pain (finding),T184
C0008035,chest pain localizing to chest wall (symptom),T184
C0008035,chest pain localizing to chest wall,T184
C0008035,chest pain localizing to the chest wall,T184
C0008039,Cheyne-Stokes Respiration,T184
C0008039,Cheyne-Stokes Respiration,T184
C0008039,respiration; Cheyne-Stokes,T184
C0008039,CHEYNE STOKES RESPIRATION,T184
C0008039,CHEYNE-STOKES RESPIRATION,T184
C0008039,CHEYNE-STOKES RESPIRATION,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes respiration,T184
C0008039,cheyne stokes respiration,T184
C0008039,cheyne-stokes respiration,T184
C0008039,Cheyne Stokes respiration,T184
C0008039,Cheyne-Stokes; respiration,T184
C0008039,Cheyne Stokes Respiration,T184
C0008039,"Respiration, Cheyne-Stokes",T184
C0008039,CSR,T184
C0008039,Cheyne-stokes breathing,T184
C0008039,Cheyne-stokes breathing,T184
C0008039,Breathing Cheyne Stokes,T184
C0008039,cheyne stokes breathing,T184
C0008039,cheyne-stokes breathing,T184
C0008039,Cheyne-Stokes breathing,T184
C0008039,Cheyne-Stokes breathing,T184
C0008039,Cheyne-Stokes breathing,T184
C0008039,Cheyne-Stokes breathing,T184
C0008039,Respiration Cheyne-Stokes-type,T184
C0008039,RESPIRATION CHEYNE-STOKES-TYPE,T184
C0008039,CSR - Cheyne-Stokes respiration,T184
C0008039,Cheyne-Stokes,T184
C0008039,Cheyne-Stokes respiration (finding),T184
C0008039,Cheyne-Stokes respiration (diagnosis),T184
C0008039,Cheyne-Stokes breathing was observed,T184
C0008039,Cheyne-Stokes breathing (physical finding),T184
C0008039,cheyne-stokes breathing (CSR),T184
C0008983,Painful clitoral erection,T184
C0008983,Painful clitoral erection,T184
C0008983,"Clitoral erection, painful",T184
C0008983,Clitorism,T184
C0008983,Clitorism,T184
C0008983,Clitorism,T184
C0008983,Painful clitoral erection (finding),T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,Clonus,T184
C0009024,CLONUS,T184
C0009024,CLONUS,T184
C0009024,clonus,T184
C0009024,clonus,T184
C0009024,Involuntary rhythmic muscular contractions and relaxations,T184
C0009024,Clonus (finding),T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,Cluttering,T184
C0009090,cluttering,T184
C0009090,cluttering,T184
C0009090,Cluttering NOS,T184
C0009090,Cluttering NOS,T184
C0009090,clutter,T184
C0009090,Clutterings,T184
C0009090,Cluttering - speech,T184
C0009090,cluttering speech,T184
C0009090,Cluttering (finding),T184
C0009090,cluttering (diagnosis),T184
C0009193,Pain in coccyx,T184
C0009193,pain in coccyx,T184
C0009193,COCCYX PAIN,T184
C0009193,COCCYX PAIN,T184
C0009193,Pain in the coccyx,T184
C0009193,coccyx pain,T184
C0009193,coccyx pain,T184
C0009193,Coccyx pain,T184
C0009193,coccyx; pain,T184
C0009193,pain; coccyx,T184
C0009193,coccygodynia,T184
C0009193,coccygodynia,T184
C0009193,Coccygodynia,T184
C0009193,Coccygodynia,T184
C0009193,Coccygodynia,T184
C0009193,Coccygodynia,T184
C0009193,Coccygodynia,T184
C0009193,Coccygodynia,T184
C0009193,COCCYGODYNIA,T184
C0009193,coccyxdynia,T184
C0009193,COCCYXDYNIA,T184
C0009193,Coccyalgia,T184
C0009193,Coccyalgia,T184
C0009193,Coccyalgia,T184
C0009193,coccyalgia,T184
C0009193,Coccygalgia,T184
C0009193,Coccygalgia,T184
C0009193,coccygeal pain,T184
C0009193,coccygeal pain,T184
C0009193,COCCYGEAL PAIN,T184
C0009193,Coccyodynia,T184
C0009193,Coccyodynia,T184
C0009193,coccyodynia,T184
C0009193,COCCYDYNIA,T184
C0009193,COCCYDYNIA,T184
C0009193,Coccydynia,T184
C0009193,Coccydynia,T184
C0009193,Coccydynia,T184
C0009193,Coccydynia,T184
C0009193,Coccydynia,T184
C0009193,Coccydynia,T184
C0009193,coccydynia,T184
C0009193,coccydynia,T184
C0009193,coccydynia,T184
C0009193,sore coccyx,T184
C0009193,pain in coccyx (symptom),T184
C0009193,Pain in coccyx (finding),T184
C0009193,coccydynia (diagnosis),T184
C0009193,pain in tailbone,T184
C0009216,CODEINE INTOLERANCE,T184
C0009216,CODEINE INTOLERANCE,T184
C0009216,CODEINE INTOLERANCE,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,Constipation,T184
C0009806,CONSTIPATION,T184
C0009806,CONSTIPATION,T184
C0009806,CONSTIPATION,T184
C0009806,CONSTIPATION,T184
C0009806,CONSTIPATION,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,constipation,T184
C0009806,Unspecified Constipation,T184
C0009806,"Constipation, unspecified",T184
C0009806,"Constipation, unspecified",T184
C0009806,Difficulty opening bowels,T184
C0009806,Difficulty opening bowels,T184
C0009806,Difficulty defecating,T184
C0009806,Difficulty defecating,T184
C0009806,difficulty defecating,T184
C0009806,Difficulty defaecating,T184
C0009806,Difficulty defaecating,T184
C0009806,Difficult passing motion,T184
C0009806,Difficult passing motion,T184
C0009806,Difficulty passing stool,T184
C0009806,Difficulty passing stool,T184
C0009806,CN - Constipation,T184
C0009806,CN - Constipation,T184
C0009806,Constipated,T184
C0009806,Constipated,T184
C0009806,constipated,T184
C0009806,constipate,T184
C0009806,constipating,T184
C0009806,RNDx constipation,T184
C0009806,RNDx constipation (diagnosis),T184
C0009806,Constipation (finding),T184
C0009806,constipation (symptom),T184
C0009806,Costiveness,T184
C0009806,Costiveness,T184
C0009806,retention; fecal,T184
C0009806,fecal; retention,T184
C0009806,constipation (diagnosis),T184
C0009806,RNDx unspecified constipation,T184
C0009806,RNDx unspecified constipation (diagnosis),T184
C0009812,Constitutional Symptom,T184
C0009812,Constitutional Symptom,T184
C0009812,CONSTITUTIONAL SYMPTOM,T184
C0009812,Constitutional symptom,T184
C0009812,CONSTITUTIONAL SYMPTOMS,T184
C0009812,Constitutional symptoms,T184
C0009812,Constitutional symptoms,T184
C0009812,Constitutional symptoms,T184
C0009812,Constitutional Finding,T184
C0010200,Coughing,T184
C0010200,Coughing,T184
C0010200,Coughing,T184
C0010200,Coughing,T184
C0010200,Coughing,T184
C0010200,Coughing,T184
C0010200,Coughing,T184
